시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로 232,경상남도 김해시 부곡동 1158-4,35.203509,128.809347,03,02,Y,400,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,30+39+18+32+31,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로 224,경상남도 김해시 부곡동 1158,35.204126,128.808701,03,02,Y,401,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,20+80+24+26,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 내덕로7번길 19,경상남도 김해시 무계동 149-1,35.205577,128.808114,03,02,Y,402,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,24+44+28+28+26,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로 180,경상남도 김해시 부곡동 809-1,35.207082,128.805532,03,02,Y,403,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,28+95+27,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로 155,경상남도 김해시 부곡동 584-1,35.209172,128.804385,03,02,Y,404,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,20+96+34,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로 123,경상남도 김해시 부곡동 669-1,35.210924,128.801533,03,02,Y,405,01,03,03,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,30+102+18,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로115번길 1,경상남도 김해시 부곡동 653-10,35.211583,128.801097,03,02,Y,406,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,14+102+14+20,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로 99-19,경상남도 김해시 부곡동 304-1,35.212643,128.800064,03,01,Y,407,01,03,02,녹색/황색/적색+녹색/황색/적색,28+122,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로 87,경상남도 김해시 부곡동 317-4,35.213285,128.798991,03,02,Y,408,01,03,03,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,29+105+16,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로 81,경상남도 김해시 부곡동 320,35.213758,128.798954,03,02,Y,409,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,18+100+16+16,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로 53,경상남도 김해시 부곡동 190,35.215727,128.797386,03,02,Y,410,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,28+106+16,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로 33-6,경상남도 김해시 부곡동 189-3,35.21732037,128.797714,03,02,Y,411,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,28+106+16,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로 33-6,경상남도 김해시 부곡동 805-2,35.204229,128.803304,03,02,Y,412,01,03,02,적색+녹색/황색,26+84,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,부곡로,03,경상남도 김해시 부곡로 51,경상남도 김해시 부곡동 490,35.209634,128.797759,03,02,Y,413,01,03,02,녹색/황색/적색+녹색/황색/적색,48+62,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,월산로,03,경상남도 김해시 월산로 104,경상남도 김해시 부곡동 806-10,35.205262,128.803942,03,02,Y,414,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,31+31+24+24,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,월산로,03,경상남도 김해시 월산로 77,경상남도 김해시 부곡동 1166,35.20201043,128.8039204,03,02,Y,415,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,22+44+18+26,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,월산로,03,경상남도 김해시 월산로 82-15,경상남도 김해시 부곡동 806-6,35.204726,128.805319,03,02,Y,416,01,03,03,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,52+29+29,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,월산로,03,경상남도 김해시 월산로 81-36,경상남도 김해시 부곡동 805-5,35.20266992,128.802457,03,02,Y,417,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,34+34+14+28,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,월산로,03,경상남도 김해시 월산로 60,경상남도 김해시 부곡동 1157-6,35.201679,128.806174,03,01,Y,418,01,03,02,녹색/황색/적색+녹색/황색/적색,26+84,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,월산로,03,경상남도 김해시 월산로 139,경상남도 김해시 부곡동 800-4,35.206395,128.800045,03,01,Y,420,01,03,99,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,17+35+28+17+25+28,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,월산로,03,경상남도 김해시 월산로 153,경상남도 김해시 부곡동 800-3,35.207757,128.799278,03,02,Y,421,01,03,04,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,21+54+21+54,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,월산로,03,경상남도 김해시 월산로 139,경상남도 김해시 부곡동 800-4,35.206395,128.800045,03,02,Y,422,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,21+48+21+30+30,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,대청로,03,,경상남도 김해시 부곡동 802-5,35.207154,128.803173,03,01,Y,423,01,03,02,녹색/황색/적색+녹색/황색/적색,39+111,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,대청로,03,,경상남도 김해시 부곡동 881-1,35.204795,128.799094,03,01,Y,424,01,03,02,녹색/황색/적색+녹색/황색/적색,49+101,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,대청로,03,경상남도 김해시 부곡로 1,경상남도 김해시 부곡동 913,35.204445,128.797622,03,02,Y,425,01,03,03,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,21+90+39,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,대청로,03,,경상남도 김해시 삼문동 916,35.197563,128.792153,03,02,Y,426,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,34+43+16+16+41,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,대청로,03,경상남도 김해시 대청로 235,경상남도 김해시 삼문동 1267,35.195145,128.793087,03,02,Y,427,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,46+42+20+20+22,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,대청로,03,경상남도 김해시 대청로 203,경상남도 김해시 대청동 37-1,35.192813,128.793253,03,02,Y,428,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,24+79+47,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,대청로,03,,경상남도 김해시 대청동 292-1,35.188569,128.797274,03,02,Y,429,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,40+44+25+18+23,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,대청로,03,경상남도 김해시 대청로 125,경상남도 김해시 대청동 332-1,35.186025,128.797766,03,02,Y,430,01,04,99,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,25+36+26+23+16+24,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,대청로,03,경상남도 김해시 대청로 102,경상남도 김해시 대청동 980-1,35.18418953,128.799424,03,02,Y,431,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,41+62+21+26,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,대청로,03,,경상남도 김해시 관동동 528-10,35.179891,128.799964,03,02,Y,432,01,04,99,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,26+33+22+19+25+25,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,대청로,03,경상남도 김해시 대청로 31,경상남도 김해시 관동동 452-4,35.178133,128.7987197,03,01,Y,433,01,03,02,녹색/황색/적색+녹색/황색/적색,50+100,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,번화2로,03,경상남도 김해시 번화1로84번길 34,경상남도 김해시 대청동 71-1,35.195632,128.802897,03,02,Y,436,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,25+58+25+42,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,번화1로,03,,경상남도 김해시 대청동 72-1,35.195193,128.8016404,03,02,Y,437,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,29+63+28+30,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,번화1로,03,경상남도 김해시 번화1로79번길 2,경상남도 김해시 대청동 61-7,35.194437,128.799204,03,02,Y,438,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,22+37+28+31+32,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,대청로,03,경상남도 김해시 번화1로79번길 4,경상남도 김해시 대청동 61-6,35.194343,128.798887,03,01,Y,439,01,03,02,녹색/황색/적색+녹색/황색/적색,23+127,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,대청로,03,경상남도 김해시 번화1로79번길 26,경상남도 김해시 대청동 52-1,35.193589,128.796576,03,02,Y,440,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,30+74+25+21,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,번화2로,03,경상남도 김해시 번화2로 47,경상남도 김해시 대청동 318-9,35.193229,128.804153,03,02,Y,441,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,34+28+28+25+35,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,번화2로,03,경상남도 김해시 계동로 248,경상남도 김해시 대청동 312-8,35.191281,128.805151,03,02,Y,442,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,35+29+32+22+32,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,번화2로,03,경상남도 김해시 번화2로 12,경상남도 김해시 삼문동 584-1,35.190191,128.806266,03,02,Y,443,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,34+91+25,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,반룡로,03,경상남도 김해시 반룡로 76,경상남도 김해시 삼문동 564-1,35.188697,128.806264,03,02,Y,444,01,04,99,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,26+44+16+30+25+9,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,반룡로,03,경상남도 김해시 장유로334번길 69,경상남도 김해시 삼문동 1266,35.192601,128.811005,03,02,Y,445,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,30+90+30,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,반룡로,03,경상남도 김해시 대청로104번길 69,경상남도 김해시 대청동 323-6,35.18813993,128.8046395,03,01,Y,446,01,03,02,녹색/황색/적색+녹색/황색/적색,41+109,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,반룡로,03,,경상남도 김해시 대청동 323-1,35.187504,128.802357,03,02,Y,447,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,30+76+24+20,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,반룡로,03,,경상남도 김해시 대청동 326-1,35.186814,128.800232,03,01,Y,448,01,03,02,녹색/황색/적색+녹색/황색/적색,32+118,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,계동로,03,경상남도 김해시 계동로 96,경상남도 김해시 대청동 333-1,35.184788,128.795685,03,02,Y,449,01,03,03,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,32+88+30,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,번화2로,03,경상남도 김해시 번화2로 90,경상남도 김해시 삼문동 60-3,35.198445,128.804003,03,02,Y,450,01,03,02,녹색/황색/적색+녹색/황색/적색,39+111,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,계동로,03,경상남도 김해시 계동로 203,경상남도 김해시 대청동 298-6,35.190254,128.800383,03,02,Y,451,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,26+48+45+31,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,계동로,03,경상남도 김해시 계동로 229,경상남도 김해시 대청동 305-4,35.191023,128.8029895,03,02,Y,452,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,30+72+23+25,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,덕정로,03,경상남도 김해시 덕정로 85,경상남도 김해시 관동동 590,35.179942,128.794471,03,01,Y,454,01,03,04,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,22+46+22+60,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,능동로,03,경상남도 김해시 능동로 149,경상남도 김해시 부곡동 1157-8,35.202342,128.807214,03,02,Y,455,01,03,04,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,33+35+30+52,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,능동로,03,경상남도 김해시 능동로 123,경상남도 김해시 부곡동 1166-1,35.200594,128.805452,03,02,Y,456,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,34+41+34+41,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,능동로,03,경상남도 김해시 능동로 118,경상남도 김해시 부곡동 1165-1,35.2002197,128.806594,03,02,Y,457,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,34+47+47+22,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,능동로,03,경상남도 김해시 번화2로 104,경상남도 김해시 삼문동 60-1,35.198268,128.803069,03,02,Y,458,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,30+60+60,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,능동로,03,경상남도 김해시 능동로 63,경상남도 김해시 삼문동 133-7,35.197825,128.800046,03,01,Y,459,01,03,02,녹색/황색/적색+녹색/황색/적색,36+114,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,능동로,03,경상남도 김해시 능동로 45,경상남도 김해시 삼문동 89-12,35.197284,128.798374,03,02,Y,460,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,22+50+22+28+28,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,능동로,03,경상남도 김해시 능동로21번길 4-4,경상남도 김해시 삼문동 79-1,35.196546,128.796038,03,02,Y,461,01,03,03,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,16+102+32,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,번화1로,03,경상남도 김해시 대청로210번길 35,경상남도 김해시 삼문동 62-7,35.194752,128.798113,03,01,Y,462,01,03,04,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,22+53+22+53,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,덕정로,03,,경상남도 김해시 관동동 426,35.178911,128.790331,03,02,Y,463,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,29+96+25,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,계동로,03,경상남도 김해시 계동로 96,경상남도 김해시 대청동 333-1,35.184788,128.795685,03,02,Y,464,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,35+85+30,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,계동로,03,경상남도 김해시 계동로 75-9,경상남도 김해시 대청동 911-2,35.182792,128.794577,03,02,Y,465,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,14+95+14+27,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,계동로,03,경상남도 김해시 계동로 42,경상남도 김해시 관동동 421-2,35.18000043,128.796227,03,02,Y,466,01,04,99,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,37+20+9+20+29+35,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,덕정로,03,경상남도 김해시 덕정로 115,경상남도 김해시 관동동 421-1,35.180089,128.797968,03,02,Y,467,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,29+87+18+16,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,덕정로,03,경상남도 김해시 덕정로 77,경상남도 김해시 관동동 422-1,35.179765,128.792633,03,02,Y,468,01,03,04,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,22+46+22+60,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,계동로,03,경상남도 김해시 계동로 23,경상남도 김해시 관동동 448-4,35.178556,128.795699,03,02,Y,469,01,04,99,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,12+35+29+10+35+29,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,계동로,03,,경상남도 김해시 관동동 451-4,35.177555,128.7957101,03,02,Y,470,01,03,04,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,27+48+27+48,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,지방도,1020호선,장유로,03,경상남도 김해시 장유로 333,경상남도 김해시 신문동 502-16,35.197036,128.816666,03,02,Y,471,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,26+70+26+28,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로334번길 17,경상남도 김해시 신문동 506,35.195711,128.815242,03,02,Y,472,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,30+84+26,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,,경상남도 김해시 신문동 1217-2,35.195183,128.814605,03,02,Y,473,01,03,03,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,15+99+26,02,03,01,Y,20:00,06:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로334번길 66,경상남도 김해시 신문동 1286-2,35.193222,128.811008,03,02,Y,474,01,03,03,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,18+72+30,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,장유로,03,경상남도 김해시 장유로334번길 76,경상남도 김해시 신문동 1333,35.194092,128.810859,03,02,Y,475,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,14+51+14+16+25,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,삼문로,03,경상남도 김해시 삼문로 89,경상남도 김해시 삼문동 521,35.191862,128.808794,03,02,Y,476,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,30+25+35+30,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
